Entity,Code,Year,GDP per capita growth (annual %)
Liechtenstein,LIE,2002,-1.9931844472885132
Liechtenstein,LIE,2003,-2.7611613273620605
Liechtenstein,LIE,2004,2.225484609603882
Liechtenstein,LIE,2005,4.000756740570068
Liechtenstein,LIE,2006,7.8466339111328125
Liechtenstein,LIE,2007,2.6159403324127197
Liechtenstein,LIE,2008,1.074833869934082
Liechtenstein,LIE,2009,-1.8602794408798218
Lithuania,LTU,1996,5.9610772132873535
Lithuania,LTU,1997,9.113027572631836
Lithuania,LTU,1998,8.257179260253906
Lithuania,LTU,1999,-0.4376872181892395
Lithuania,LTU,2000,4.427475929260254
Lithuania,LTU,2001,7.407519817352295
Lithuania,LTU,2002,7.611827373504639
Lithuania,LTU,2003,11.467717170715332
Lithuania,LTU,2004,7.773001194000244
Lithuania,LTU,2005,9.501044273376465
Lithuania,LTU,2006,9.142617225646973
Lithuania,LTU,2007,12.435250282287598
Lithuania,LTU,2008,3.675240993499756
Lithuania,LTU,2009,-13.8877534866333
Lithuania,LTU,2010,3.8053154945373535
Lithuania,LTU,2011,8.461109161376953
Lithuania,LTU,2012,5.246002674102783
Lithuania,LTU,2013,4.603327751159668
Lithuania,LTU,2014,4.431087493896484
Lithuania,LTU,2015,2.988913059234619
Lithuania,LTU,2016,3.829841375350952
Lithuania,LTU,2017,5.751046657562256
Lithuania,LTU,2018,4.990354061126709
Lithuania,LTU,2019,4.850949764251709
Lithuania,LTU,2020,-0.15915919840335846
Low and middle income,,1961,-0.2763916254043579
Low and middle income,,1962,1.67930269241333
Low and middle income,,1963,2.2609217166900635
Low and middle income,,1964,5.283005714416504
Low and middle income,,1965,3.5245437622070312
Low and middle income,,1966,2.319272756576538
Low and middle income,,1967,0.8246077299118042
Low and middle income,,1968,3.3128585815429688
Low and middle income,,1969,5.711402416229248
Low and middle income,,1970,5.772213459014893
Low and middle income,,1971,3.9681403636932373
Low and middle income,,1972,3.701976776123047
Low and middle income,,1973,4.6631927490234375
Low and middle income,,1974,3.625070571899414
Low and middle income,,1975,1.9151718616485596
Low and middle income,,1976,3.9077248573303223
Low and middle income,,1977,2.3681206703186035
Low and middle income,,1978,1.4575881958007812
Low and middle income,,1979,2.4916226863861084
Low and middle income,,1980,2.41614031791687
Low and middle income,,1981,0.08278916031122208
Low and middle income,,1982,0.8332252502441406
Low and middle income,,1983,-0.2777740955352783
Low and middle income,,1984,2.602104902267456
Low and middle income,,1985,2.381892204284668
Low and middle income,,1986,1.9377541542053223
Low and middle income,,1987,2.730863571166992
Low and middle income,,1988,2.0408706665039062
Low and middle income,,1989,1.0103554725646973
Low and middle income,,1990,0.10293160378932953
Low and middle income,,1991,-0.5205483436584473
Low and middle income,,1992,-0.30066460371017456
Low and middle income,,1993,1.6403096914291382
Low and middle income,,1994,1.6385767459869385
Low and middle income,,1995,2.199012279510498
Low and middle income,,1996,3.7459938526153564
Low and middle income,,1997,3.415010452270508
Low and middle income,,1998,1.0083523988723755
Low and middle income,,1999,2.1917974948883057
Low and middle income,,2000,4.253791809082031
Low and middle income,,2001,2.282588005065918
Low and middle income,,2002,3.3074541091918945
Low and middle income,,2003,4.509502410888672
Low and middle income,,2004,6.256476402282715
Low and middle income,,2005,5.823037624359131
Low and middle income,,2006,6.771157264709473
Low and middle income,,2007,7.448667526245117
Low and middle income,,2008,4.58322811126709
Low and middle income,,2009,1.815887689590454
Low and middle income,,2010,6.438937664031982
Low and middle income,,2011,4.9065961837768555
Low and middle income,,2012,3.890399694442749
Low and middle income,,2013,4.060819625854492
Low and middle income,,2014,3.5532047748565674
Low and middle income,,2015,3.0416200160980225
Low and middle income,,2016,3.279515266418457
Low and middle income,,2017,3.831242799758911
Low and middle income,,2018,3.5428197383880615
Low and middle income,,2019,2.756026029586792
Low and middle income,,2020,-2.474622964859009
Low income,,1982,-0.965837836265564
Low income,,1983,-0.4608075022697449
Low income,,1984,-3.348179817199707
Low income,,1985,-1.9942172765731812
Low income,,1986,0.4285702705383301
Low income,,1987,2.678792953491211
Low income,,1988,1.0304380655288696
Low income,,1989,-1.7297481298446655
Low income,,1990,-4.207403182983398
Low income,,1991,-1.4755098819732666
Low income,,1992,-2.1921377182006836
Low income,,1993,-1.5868133306503296
Low income,,1994,-0.9156028032302856
Low income,,1995,2.0369884967803955
Low income,,1996,2.7464232444763184
Low income,,1997,1.8810611963272095
Low income,,1998,1.0550764799118042
Low income,,1999,-0.3088150918483734
Low income,,2000,0.14662809669971466
Low income,,2001,1.8290923833847046
Low income,,2002,1.2411173582077026
Low income,,2003,1.7473149299621582
Low income,,2004,3.05660080909729
Low income,,2005,3.549104690551758
Low income,,2006,2.8351898193359375
Low income,,2007,3.154447078704834
Low income,,2008,2.5659584999084473
Low income,,2009,1.1625268459320068
Low income,,2010,4.08754301071167
Low income,,2011,-1.8535890579223633
Low income,,2012,-5.712399959564209
Low income,,2013,0.8143014907836914
Low income,,2014,1.7375071048736572
Low income,,2015,-3.001221179962158
Low income,,2016,-0.37430325150489807
Low income,,2017,0.5040361285209656
Low income,,2018,0.8887827396392822
Low income,,2019,1.7210450172424316
Low income,,2020,-1.9923732280731201
Lower middle income,,1961,1.3099182844161987
Lower middle income,,1962,0.8362124562263489
Lower middle income,,1963,3.9563376903533936
Lower middle income,,1964,4.253834247589111
Lower middle income,,1965,1.54610013961792
Lower middle income,,1966,0.20655247569084167
Lower middle income,,1967,0.9481087923049927
Lower middle income,,1968,3.9353628158569336
Lower middle income,,1969,6.746354103088379
Lower middle income,,1970,6.303572177886963
Lower middle income,,1971,3.6842243671417236
Lower middle income,,1972,3.140079975128174
Lower middle income,,1973,3.255260944366455
Lower middle income,,1974,3.137162446975708
Lower middle income,,1975,-0.000055002328736009076
Lower middle income,,1976,5.726088047027588
Lower middle income,,1977,1.426566243171692
Lower middle income,,1978,-1.885073184967041
Lower middle income,,1979,-2.3109548091888428
Lower middle income,,1980,-2.4416966438293457
Lower middle income,,1981,-0.7083263993263245
Lower middle income,,1982,2.429180860519409
Lower middle income,,1983,1.0245987176895142
Lower middle income,,1984,-0.6823833584785461
Lower middle income,,1985,1.0877422094345093
Lower middle income,,1986,-0.18390467762947083
Lower middle income,,1987,0.8120449185371399
Lower middle income,,1988,2.3866353034973145
Lower middle income,,1989,2.369778871536255
Lower middle income,,1990,2.459092855453491
Lower middle income,,1991,0.20910903811454773
Lower middle income,,1992,0.6165739297866821
Lower middle income,,1993,-0.5768241882324219
Lower middle income,,1994,0.37274089455604553
Lower middle income,,1995,2.6089847087860107
Lower middle income,,1996,3.8191275596618652
Lower middle income,,1997,1.5974299907684326
Lower middle income,,1998,-0.5274023413658142
Lower middle income,,1999,2.312448263168335
Lower middle income,,2000,2.59610915184021
Lower middle income,,2001,2.181762933731079
Lower middle income,,2002,3.018735408782959
Lower middle income,,2003,4.405781269073486
Lower middle income,,2004,4.828095436096191
Lower middle income,,2005,4.425450801849365
Lower middle income,,2006,4.793591022491455
Lower middle income,,2007,5.184976577758789
Lower middle income,,2008,2.5998334884643555
Lower middle income,,2009,2.974000930786133
Lower middle income,,2010,4.938561916351318
Lower middle income,,2011,3.1936893463134766
Lower middle income,,2012,2.6757266521453857
Lower middle income,,2013,3.5306687355041504
Lower middle income,,2014,3.9750735759735107
Lower middle income,,2015,3.501660108566284
Lower middle income,,2016,4.40769624710083
Lower middle income,,2017,3.6815388202667236
Lower middle income,,2018,3.1413729190826416
Lower middle income,,2019,2.133645534515381
Lower middle income,,2020,-4.727267742156982
Luxembourg,LUX,1961,2.8878467082977295
Luxembourg,LUX,1962,0.12467724829912186
Luxembourg,LUX,1963,2.369929313659668
Luxembourg,LUX,1964,6.664577007293701
Luxembourg,LUX,1965,-1.8578416109085083
Luxembourg,LUX,1966,0.3806802034378052
Luxembourg,LUX,1967,-0.11234395951032639
Luxembourg,LUX,1968,3.9186432361602783
Luxembourg,LUX,1969,9.435213088989258
Luxembourg,LUX,1970,10.54712200164795
Luxembourg,LUX,1971,1.6927942037582397
Luxembourg,LUX,1972,5.312930583953857
Luxembourg,LUX,1973,7.122758865356445
Luxembourg,LUX,1974,2.8623061180114746
Luxembourg,LUX,1975,-7.586477279663086
Luxembourg,LUX,1976,2.028101682662964
Luxembourg,LUX,1977,1.3935356140136719
Luxembourg,LUX,1978,3.888388156890869
Luxembourg,LUX,1979,2.1061460971832275
Luxembourg,LUX,1980,0.482546865940094
Luxembourg,LUX,1981,-0.8436729311943054
Luxembourg,LUX,1982,1.0483007431030273
Luxembourg,LUX,1983,2.9617528915405273
Luxembourg,LUX,1984,6.077847957611084
Luxembourg,LUX,1985,2.5932443141937256
Luxembourg,LUX,1986,9.491578102111816
Luxembourg,LUX,1987,3.279463768005371
Luxembourg,LUX,1988,7.67910623550415
Luxembourg,LUX,1989,8.735315322875977
Luxembourg,LUX,1990,4.009809970855713
Luxembourg,LUX,1991,7.198406219482422
Luxembourg,LUX,1992,0.47607699036598206
Luxembourg,LUX,1993,2.8112213611602783
Luxembourg,LUX,1994,2.4166290760040283
Luxembourg,LUX,1995,0.017299922183156013
Luxembourg,LUX,1996,0.027251338586211205
Luxembourg,LUX,1997,4.106640815734863
Luxembourg,LUX,1998,5.355837345123291
Luxembourg,LUX,1999,6.723966598510742
Luxembourg,LUX,2000,5.510409355163574
Luxembourg,LUX,2001,1.8545746803283691
Luxembourg,LUX,2002,2.1496098041534424
Luxembourg,LUX,2003,1.3798933029174805
Luxembourg,LUX,2004,2.76088809967041
Luxembourg,LUX,2005,0.9267657399177551
Luxembourg,LUX,2006,4.339108467102051
Luxembourg,LUX,2007,6.442031383514404
Luxembourg,LUX,2008,-2.066473960876465
Luxembourg,LUX,2009,-5.014263153076172
Luxembourg,LUX,2010,1.883547306060791
Luxembourg,LUX,2011,-1.176797866821289
Luxembourg,LUX,2012,-0.762183427810669
Luxembourg,LUX,2013,0.8146523237228394
Luxembourg,LUX,2014,0.23256443440914154
Luxembourg,LUX,2015,-0.11547630280256271
Luxembourg,LUX,2016,2.7397918701171875
Luxembourg,LUX,2017,-1.1161129474639893
Luxembourg,LUX,2018,0.055731941014528275
Luxembourg,LUX,2019,1.2762726545333862
Luxembourg,LUX,2020,-3.3994386196136475
Macao,MAC,1983,5.904414176940918
Macao,MAC,1984,4.074545383453369
Macao,MAC,1985,-3.380858898162842
Macao,MAC,1986,2.3237321376800537
Macao,MAC,1987,9.627634048461914
Macao,MAC,1988,3.5789573192596436
Macao,MAC,1989,1.234582781791687
Macao,MAC,1990,4.514091968536377
Macao,MAC,1991,0.7845195531845093
Macao,MAC,1992,10.583574295043945
Macao,MAC,1993,2.945401430130005
Macao,MAC,1994,2.1524851322174072
Macao,MAC,1995,1.2298318147659302
Macao,MAC,1996,-2.408534049987793
Macao,MAC,1997,-2.2611629962921143
Macao,MAC,1998,-6.4970879554748535
Macao,MAC,1999,-4.404507160186768
Macao,MAC,2000,3.427140951156616
Macao,MAC,2001,0.5021895170211792
Macao,MAC,2002,6.268970966339111
Macao,MAC,2003,8.888543128967285
Macao,MAC,2004,23.557987213134766
Macao,MAC,2005,5.554538726806641
Macao,MAC,2006,10.877913475036621
Macao,MAC,2007,12.048797607421875
Macao,MAC,2008,1.2384942770004272
Macao,MAC,2009,-0.8746485114097595
Macao,MAC,2010,22.37633514404297
Macao,MAC,2011,18.83070182800293
Macao,MAC,2012,6.685009956359863
Macao,MAC,2013,8.195606231689453
Macao,MAC,2014,-4.1795783042907715
Macao,MAC,2015,-23.06341552734375
Macao,MAC,2016,-2.4181275367736816
Macao,MAC,2017,8.260072708129883
Macao,MAC,2018,4.938352108001709
Macao,MAC,2019,-3.853485584259033
Macao,MAC,2020,-54.64144515991211
Madagascar,MDG,1961,-0.3776289224624634
Madagascar,MDG,1962,-0.19253236055374146
Madagascar,MDG,1963,-3.345926284790039
Madagascar,MDG,1964,1.3964290618896484
Madagascar,MDG,1965,-2.937852382659912
Madagascar,MDG,1966,-0.5114144086837769
Madagascar,MDG,1967,2.8365097045898438
Madagascar,MDG,1968,4.071065902709961
Madagascar,MDG,1969,1.0082350969314575
Madagascar,MDG,1970,2.4848217964172363
Madagascar,MDG,1971,1.1373291015625
Madagascar,MDG,1972,-3.9554190635681152
Madagascar,MDG,1973,-5.290915489196777
Madagascar,MDG,1974,-0.8140048980712891
Madagascar,MDG,1975,-1.5589977502822876
Madagascar,MDG,1976,-5.779979228973389
Madagascar,MDG,1977,-0.5118750333786011
Madagascar,MDG,1978,-5.4063286781311035
Madagascar,MDG,1979,6.748732089996338
Madagascar,MDG,1980,-1.9064970016479492
Madagascar,MDG,1981,-12.361720085144043
Madagascar,MDG,1982,-4.691867351531982
Madagascar,MDG,1983,-1.9679418802261353
Madagascar,MDG,1984,-1.1174193620681763
Madagascar,MDG,1985,-1.6845393180847168
Madagascar,MDG,1986,-0.8824949264526367
Madagascar,MDG,1987,-1.6342190504074097
Madagascar,MDG,1988,0.5306456089019775
Madagascar,MDG,1989,1.1539983749389648
Madagascar,MDG,1990,0.19477662444114685
Madagascar,MDG,1991,-9.006368637084961
Madagascar,MDG,1992,-1.7680854797363281
Madagascar,MDG,1993,-0.9136731028556824
Madagascar,MDG,1994,-3.033790349960327
Madagascar,MDG,1995,-1.4064514636993408
Madagascar,MDG,1996,-0.9854653477668762
Madagascar,MDG,1997,0.47625282406806946
Madagascar,MDG,1998,0.6826038360595703
Madagascar,MDG,1999,1.4537239074707031
Madagascar,MDG,2000,1.2484363317489624
Madagascar,MDG,2001,2.759775161743164
Madagascar,MDG,2002,-15.04218578338623
Madagascar,MDG,2003,6.519029140472412
Madagascar,MDG,2004,2.1598165035247803
Madagascar,MDG,2005,1.7066993713378906
Madagascar,MDG,2006,2.3641960620880127
Madagascar,MDG,2007,2.7010786533355713
Madagascar,MDG,2008,3.7083773612976074
Madagascar,MDG,2009,-6.651917457580566
Madagascar,MDG,2010,-2.1518561840057373
Madagascar,MDG,2011,-1.1886826753616333
Madagascar,MDG,2012,0.23301999270915985
Madagascar,MDG,2013,-0.4379602372646332
Madagascar,MDG,2014,0.5853568315505981
Madagascar,MDG,2015,0.3908664584159851
Madagascar,MDG,2016,1.2348663806915283
Madagascar,MDG,2017,1.1850805282592773
Madagascar,MDG,2018,0.47601017355918884
Madagascar,MDG,2019,1.6741201877593994
Madagascar,MDG,2020,-9.560811996459961
Malawi,MWI,1961,5.118520259857178
Malawi,MWI,1962,-1.7254362106323242
Malawi,MWI,1963,-3.7690494060516357
Malawi,MWI,1964,0.1546366810798645
Malawi,MWI,1965,10.810750007629395
Malawi,MWI,1966,10.419005393981934
Malawi,MWI,1967,4.568326473236084
Malawi,MWI,1968,-4.426855087280273
Malawi,MWI,1969,3.1610090732574463
Malawi,MWI,1970,-2.1179468631744385
Malawi,MWI,1971,13.202835083007812
Malawi,MWI,1972,3.4577319622039795
Malawi,MWI,1973,-0.4070471227169037
Malawi,MWI,1974,4.274862766265869
Malawi,MWI,1975,3.1370856761932373
Malawi,MWI,1976,1.9522088766098022
Malawi,MWI,1977,1.75650155544281
Malawi,MWI,1978,6.41541862487793
Malawi,MWI,1979,1.3268768787384033
Malawi,MWI,1980,-2.40362811088562
Malawi,MWI,1981,-7.682036876678467
Malawi,MWI,1982,0.10548260062932968
Malawi,MWI,1983,1.0720049142837524
Malawi,MWI,1984,1.930964708328247
Malawi,MWI,1985,0.20215575397014618
Malawi,MWI,1986,-5.396691799163818
Malawi,MWI,1987,-4.301029205322266
Malawi,MWI,1988,-2.7426986694335938
Malawi,MWI,1989,-3.5562002658843994
Malawi,MWI,1990,1.9956092834472656
Malawi,MWI,1991,6.511969566345215
Malawi,MWI,1992,-8.15204906463623
Malawi,MWI,1993,9.416648864746094
Malawi,MWI,1994,-10.5658540725708
Malawi,MWI,1995,15.558223724365234
Malawi,MWI,1996,5.406878471374512
Malawi,MWI,1997,1.3442201614379883
Malawi,MWI,1998,1.0652146339416504
Malawi,MWI,1999,0.17552155256271362
Malawi,MWI,2000,-1.106432318687439
Malawi,MWI,2001,-7.32939338684082
Malawi,MWI,2002,-0.7454370260238647
Malawi,MWI,2003,3.181779623031616
Malawi,MWI,2004,2.8354761600494385
Malawi,MWI,2005,0.6177778840065002
Malawi,MWI,2006,1.8936524391174316
Malawi,MWI,2007,6.576016902923584
Malawi,MWI,2008,4.612417697906494
Malawi,MWI,2009,5.25908899307251
Malawi,MWI,2010,3.849698066711426
Malawi,MWI,2011,1.893125295639038
Malawi,MWI,2012,-0.985556960105896
Malawi,MWI,2013,2.2558813095092773
Malawi,MWI,2014,2.778323173522949
Malawi,MWI,2015,0.002104470506310463
Malawi,MWI,2016,-0.2556650638580322
Malawi,MWI,2017,1.2635706663131714
Malawi,MWI,2018,1.6700336933135986
Malawi,MWI,2019,2.699812173843384
Malawi,MWI,2020,-1.8409678936004639
Malaysia,MYS,1961,4.255725860595703
Malaysia,MYS,1962,3.0601065158843994
Malaysia,MYS,1963,3.97222900390625
Malaysia,MYS,1964,2.1706275939941406
Malaysia,MYS,1965,4.602007865905762
Malaysia,MYS,1966,4.914549827575684
Malaysia,MYS,1967,1.2082018852233887
Malaysia,MYS,1968,5.339229583740234
Malaysia,MYS,1969,2.3888418674468994
Malaysia,MYS,1970,3.4876253604888916
Malaysia,MYS,1971,7.465399265289307
Malaysia,MYS,1972,6.859135627746582
Malaysia,MYS,1973,9.115283966064453
Malaysia,MYS,1974,5.777798652648926
Malaysia,MYS,1975,-1.6114811897277832
Malaysia,MYS,1976,8.82109260559082
Malaysia,MYS,1977,5.043501853942871
Malaysia,MYS,1978,3.9513847827911377
Malaysia,MYS,1979,6.609676361083984
Malaysia,MYS,1980,4.809457778930664
Malaysia,MYS,1981,4.400094985961914
Malaysia,MYS,1982,3.4748549461364746
Malaysia,MYS,1983,3.755601644515991
Malaysia,MYS,1984,5.116954326629639
Malaysia,MYS,1985,-3.6052684783935547
Malaysia,MYS,1986,-1.566296935081482
Malaysia,MYS,1987,2.1469058990478516
Malaysia,MYS,1988,6.7055158615112305
Malaysia,MYS,1989,5.9083757400512695
Malaysia,MYS,1990,5.980303764343262
Malaysia,MYS,1991,6.646424770355225
Malaysia,MYS,1992,6.119141101837158
Malaysia,MYS,1993,7.1751017570495605
Malaysia,MYS,1994,6.519082546234131
Malaysia,MYS,1995,7.094583988189697
Malaysia,MYS,1996,7.228691101074219
Malaysia,MYS,1997,4.6093058586120605
Malaysia,MYS,1998,-9.671202659606934
Malaysia,MYS,1999,3.5773122310638428
Malaysia,MYS,2000,6.357501983642578
Malaysia,MYS,2001,-1.6651489734649658
Malaysia,MYS,2002,3.217395305633545
Malaysia,MYS,2003,3.6879191398620605
Malaysia,MYS,2004,4.698581695556641
Malaysia,MYS,2005,3.2822582721710205
Malaysia,MYS,2006,3.524327039718628
Malaysia,MYS,2007,4.236438751220703
Malaysia,MYS,2008,2.8470795154571533
Malaysia,MYS,2009,-3.285590410232544
Malaysia,MYS,2010,5.623556137084961
Malaysia,MYS,2011,3.666105270385742
Malaysia,MYS,2012,3.959552764892578
Malaysia,MYS,2013,3.2700419425964355
Malaysia,MYS,2014,4.595210075378418
Malaysia,MYS,2015,3.6877217292785645
Malaysia,MYS,2016,3.0416011810302734
Malaysia,MYS,2017,4.383944034576416
Malaysia,MYS,2018,3.4351589679718018
Malaysia,MYS,2019,3.0608088970184326
Malaysia,MYS,2020,-6.860273361206055
Maldives,MDV,1996,5.76371431350708
Maldives,MDV,1997,6.484185218811035
Maldives,MDV,1998,5.6490797996521
Maldives,MDV,1999,4.204868316650391
Maldives,MDV,2000,1.6625640392303467
Maldives,MDV,2001,-6.262938499450684
Maldives,MDV,2002,4.396568298339844
Maldives,MDV,2003,10.557182312011719
Maldives,MDV,2004,3.1095776557922363
Maldives,MDV,2005,-15.395661354064941
Maldives,MDV,2006,23.075088500976562
Maldives,MDV,2007,5.2447896003723145
Maldives,MDV,2008,6.847085952758789
Maldives,MDV,2009,-9.839048385620117
Maldives,MDV,2010,3.6462178230285645
Maldives,MDV,2011,4.354381084442139
Maldives,MDV,2012,-1.8023594617843628
Maldives,MDV,2013,2.541358470916748
Maldives,MDV,2014,2.536754846572876
Maldives,MDV,2015,-1.6151832342147827
Maldives,MDV,2016,1.7334868907928467
Maldives,MDV,2017,2.6975295543670654
Maldives,MDV,2018,4.075409412384033
Maldives,MDV,2019,3.8132011890411377
Maldives,MDV,2020,-34.67909622192383
Mali,MLI,1968,2.3692941665649414
Mali,MLI,1969,-1.1469461917877197
Mali,MLI,1970,4.573635578155518
Mali,MLI,1971,0.9487703442573547
Mali,MLI,1972,4.071646213531494
Mali,MLI,1973,-3.1677377223968506
Mali,MLI,1974,-3.263033866882324
Mali,MLI,1975,9.663068771362305
Mali,MLI,1976,11.652315139770508
Mali,MLI,1977,4.517945289611816
Mali,MLI,1978,-3.177464246749878
Mali,MLI,1979,8.406909942626953
Mali,MLI,1980,-6.130190372467041
Mali,MLI,1981,-0.5200598835945129
Mali,MLI,1982,-9.308229446411133
Mali,MLI,1983,-0.2909764349460602
Mali,MLI,1984,-2.2268049716949463
Mali,MLI,1985,18.18203353881836
Mali,MLI,1986,1.13051176071167
Mali,MLI,1987,-1.4936407804489136
Mali,MLI,1988,5.953188419342041
Mali,MLI,1989,2.602921724319458
Mali,MLI,1990,-4.267707824707031
Mali,MLI,1991,9.343339920043945
Mali,MLI,1992,-5.5676374435424805
Mali,MLI,1993,0.4831918478012085
Mali,MLI,1994,1.0259265899658203
Mali,MLI,1995,-1.719136118888855
Mali,MLI,1996,4.314362049102783
Mali,MLI,1997,2.162304639816284
Mali,MLI,1998,4.807755947113037
Mali,MLI,1999,2.8965399265289307
Mali,MLI,2000,-2.8318376541137695
Mali,MLI,2001,12.04794979095459
Mali,MLI,2002,0.04169561713933945
Mali,MLI,2003,5.787907123565674
Mali,MLI,2004,-1.6125386953353882
Mali,MLI,2005,3.145556688308716
Mali,MLI,2006,1.2705013751983643
Mali,MLI,2007,0.09668151289224625
Mali,MLI,2008,1.342542290687561
Mali,MLI,2009,1.4435832500457764
Mali,MLI,2010,2.039440631866455
Mali,MLI,2011,0.11804894357919693
Mali,MLI,2012,-3.721738815307617
Mali,MLI,2013,-0.629925012588501
Mali,MLI,2014,4.021805763244629
Mali,MLI,2015,3.0999131202697754
Mali,MLI,2016,2.7491276264190674
Mali,MLI,2017,2.194028377532959
Mali,MLI,2018,1.6425598859786987
Mali,MLI,2019,1.6639552116394043
Mali,MLI,2020,-4.1266255378723145
Malta,MLT,1971,2.437070369720459
Malta,MLT,1972,5.925811290740967
Malta,MLT,1973,4.232295036315918
Malta,MLT,1974,10.110733985900879
Malta,MLT,1975,18.685256958007812
Malta,MLT,1976,16.423152923583984
Malta,MLT,1977,11.74708366394043
Malta,MLT,1978,10.010061264038086
Malta,MLT,1979,9.376492500305176
Malta,MLT,1980,5.933050155639648
Malta,MLT,1981,2.5548553466796875
Malta,MLT,1982,0.11383673548698425
Malta,MLT,1983,-2.0034148693084717
Malta,MLT,1984,0.9213026762008667
Malta,MLT,1985,0.7988520264625549
Malta,MLT,1986,2.1637957096099854
Malta,MLT,1987,3.396064519882202
Malta,MLT,1988,7.527757167816162
Malta,MLT,1989,7.131311416625977
Malta,MLT,1990,5.256597518920898
Malta,MLT,1991,3.4310264587402344
Malta,MLT,1992,3.616450548171997
Malta,MLT,1993,3.4424362182617188
Malta,MLT,1994,4.6675944328308105
Malta,MLT,1995,5.60371208190918
Malta,MLT,1996,3.0982437133789062
Malta,MLT,1997,4.463409423828125
Malta,MLT,1998,4.4445672035217285
Malta,MLT,1999,4.100967884063721
Malta,MLT,2000,18.91149139404297
Malta,MLT,2001,-1.914199948310852
Malta,MLT,2002,1.803475260734558
Malta,MLT,2003,3.3917863368988037
Malta,MLT,2004,-0.5300488471984863
Malta,MLT,2005,2.726684331893921
Malta,MLT,2006,2.1373395919799805
Malta,MLT,2007,4.409934997558594
Malta,MLT,2008,3.153000593185425
Malta,MLT,2009,-1.8764294385910034
Malta,MLT,2010,5.026498317718506
Malta,MLT,2011,0.042271602898836136
Malta,MLT,2012,3.1856679916381836
Malta,MLT,2013,4.002804756164551
Malta,MLT,2014,5.505675315856934
Malta,MLT,2015,7.023412704467773
Malta,MLT,2016,1.7357300519943237
Malta,MLT,2017,5.198577404022217
Malta,MLT,2018,1.5697996616363525
Malta,MLT,2019,1.4709302186965942
Malta,MLT,2020,-9.034958839416504
Marshall Islands,MHL,1982,0.2800496220588684
Marshall Islands,MHL,1983,10.371886253356934
Marshall Islands,MHL,1984,-0.9148110747337341
Marshall Islands,MHL,1985,-10.578686714172363
Marshall Islands,MHL,1986,18.716764450073242
Marshall Islands,MHL,1987,4.29081916809082
Marshall Islands,MHL,1988,3.0855603218078613
Marshall Islands,MHL,1989,-5.413542747497559
Marshall Islands,MHL,1990,-0.44759660959243774
Marshall Islands,MHL,1991,-2.265333652496338
Marshall Islands,MHL,1992,5.3153605461120605
Marshall Islands,MHL,1993,4.759559154510498
Marshall Islands,MHL,1994,5.063834190368652
Marshall Islands,MHL,1995,7.6985039710998535
Marshall Islands,MHL,1996,-10.425447463989258
Marshall Islands,MHL,1997,-6.315862655639648
Marshall Islands,MHL,1998,-0.6283436417579651
Marshall Islands,MHL,1999,-1.3765712976455688
Marshall Islands,MHL,2000,0.6830980777740479
Marshall Islands,MHL,2001,5.460915565490723
Marshall Islands,MHL,2002,1.8456270694732666
Marshall Islands,MHL,2003,-3.634530782699585
Marshall Islands,MHL,2004,-0.9241870045661926
Marshall Islands,MHL,2005,0.9067836999893188
Marshall Islands,MHL,2006,-1.2586290836334229
Marshall Islands,MHL,2007,2.712836742401123
Marshall Islands,MHL,2008,-6.380040168762207
Marshall Islands,MHL,2009,3.0212793350219727
Marshall Islands,MHL,2010,6.4680256843566895
Marshall Islands,MHL,2011,-0.8989163637161255
Marshall Islands,MHL,2012,-2.6191012859344482
Marshall Islands,MHL,2013,3.6142072677612305
Marshall Islands,MHL,2014,-1.3833727836608887
Marshall Islands,MHL,2015,1.1522330045700073
Marshall Islands,MHL,2016,0.8235677480697632
Marshall Islands,MHL,2017,2.6636312007904053
Marshall Islands,MHL,2018,2.938180923461914
Marshall Islands,MHL,2019,5.95717191696167
Marshall Islands,MHL,2020,-2.8733880519866943
Mauritania,MRT,1962,-2.1894352436065674
Mauritania,MRT,1963,-4.838742733001709
Mauritania,MRT,1964,23.9471492767334
Mauritania,MRT,1965,12.708864212036133
Mauritania,MRT,1966,-2.746690511703491
Mauritania,MRT,1967,0.4767662584781647
Mauritania,MRT,1968,6.9061055183410645
Mauritania,MRT,1969,-1.7695003747940063
Mauritania,MRT,1970,8.663098335266113
Mauritania,MRT,1971,-1.1635522842407227
Mauritania,MRT,1972,-3.6506409645080566
Mauritania,MRT,1973,-7.377854347229004
Mauritania,MRT,1974,8.889305114746094
Mauritania,MRT,1975,-7.896155834197998
Mauritania,MRT,1976,5.395935535430908
Mauritania,MRT,1977,-4.7138214111328125
Mauritania,MRT,1978,-3.373039960861206
Mauritania,MRT,1979,1.7681512832641602
Mauritania,MRT,1980,0.38744646310806274
Mauritania,MRT,1981,0.46042734384536743
Mauritania,MRT,1982,-5.159094333648682
Mauritania,MRT,1983,0.7621686458587646
Mauritania,MRT,1984,-5.959848880767822
Mauritania,MRT,1985,0.142437145113945
Mauritania,MRT,1986,2.8452327251434326
Mauritania,MRT,1987,-0.8143125772476196
Mauritania,MRT,1988,-0.949619710445404
Mauritania,MRT,1989,2.0562469959259033
Mauritania,MRT,1990,-4.30361795425415
Mauritania,MRT,1991,-0.8233624696731567
Mauritania,MRT,1992,-0.728112518787384
Mauritania,MRT,1993,3.182032823562622
Mauritania,MRT,1994,-5.5097432136535645
Mauritania,MRT,1995,7.061524868011475
